"","SID","Alpha","X","age","Age_Category","Condition","Chance","Amount","response_self"
"342","YF012",0.176140226183966,342,15.43888889,"14-17","DA",90,20,"chance"
"343","YF012",0.176140226183966,343,15.43888889,"14-17","DA",25,30,"certain"
"344","YF012",0.176140226183966,344,15.43888889,"14-17","DA",25,50,"chance"
"345","YF012",0.176140226183966,345,15.43888889,"14-17","DA",50,40,"chance"
"346","YF012",0.176140226183966,346,15.43888889,"14-17","DA",90,50,"chance"
"347","YF012",0.176140226183966,347,15.43888889,"14-17","DA",90,10,"chance"
"348","YF012",0.176140226183966,348,15.43888889,"14-17","DA",50,10,"certain"
"349","YF012",0.176140226183966,349,15.43888889,"14-17","DA",90,100,"chance"
"350","YF012",0.176140226183966,350,15.43888889,"14-17","DA",75,10,"certain"
"351","YF014",0.671084984521553,351,16.13055556,"14-17","DA",10,100,"chance"
"352","YF014",0.671084984521553,352,16.13055556,"14-17","DA",50,5,"chance"
"353","YF014",0.671084984521553,353,16.13055556,"14-17","DA",25,5,"certain"
"354","YF014",0.671084984521553,354,16.13055556,"14-17","DA",25,30,"chance"
"355","YF014",0.671084984521553,355,16.13055556,"14-17","DA",50,30,"chance"
"356","YF014",0.671084984521553,356,16.13055556,"14-17","DA",10,10,"chance"
"357","YF014",0.671084984521553,357,16.13055556,"14-17","DA",75,10,"certain"
"358","YF014",0.671084984521553,358,16.13055556,"14-17","DA",90,100,"chance"
"359","YF014",0.671084984521553,359,16.13055556,"14-17","DA",90,5,"certain"
"360","YF014",0.671084984521553,360,16.13055556,"14-17","DA",90,40,"chance"
"361","YF014",0.671084984521553,361,16.13055556,"14-17","DA",50,40,"certain"
"362","YF014",0.671084984521553,362,16.13055556,"14-17","DA",50,10,"certain"
"363","YF014",0.671084984521553,363,16.13055556,"14-17","DA",75,20,"certain"
"364","YF014",0.671084984521553,364,16.13055556,"14-17","DA",90,50,"chance"
"365","YF014",0.671084984521553,365,16.13055556,"14-17","DA",25,50,"certain"
"366","YF014",0.671084984521553,366,16.13055556,"14-17","DA",10,40,"chance"
"367","YF014",0.671084984521553,367,16.13055556,"14-17","DA",90,10,"chance"
"368","YF014",0.671084984521553,368,16.13055556,"14-17","DA",50,100,"certain"
"369","YF014",0.671084984521553,369,16.13055556,"14-17","DA",25,10,"certain"
"370","YF014",0.671084984521553,370,16.13055556,"14-17","DA",10,30,"certain"
"371","YF014",0.671084984521553,371,16.13055556,"14-17","DA",10,50,"certain"
"372","YF014",0.671084984521553,372,16.13055556,"14-17","DA",90,20,"certain"
"373","YF014",0.671084984521553,373,16.13055556,"14-17","DA",75,5,"chance"
"374","YF014",0.671084984521553,374,16.13055556,"14-17","DA",10,5,"certain"
"375","YF014",0.671084984521553,375,16.13055556,"14-17","DA",75,30,"certain"
"376","YF014",0.671084984521553,376,16.13055556,"14-17","DA",10,20,"chance"
"377","YF014",0.671084984521553,377,16.13055556,"14-17","DA",25,40,"certain"
"378","YF014",0.671084984521553,378,16.13055556,"14-17","DA",50,50,"certain"
"379","YF014",0.671084984521553,379,16.13055556,"14-17","DA",75,50,"chance"
"380","YF014",0.671084984521553,380,16.13055556,"14-17","DA",75,40,"chance"
"381","YF014",0.671084984521553,381,16.13055556,"14-17","DA",25,20,"chance"
"382","YF014",0.671084984521553,382,16.13055556,"14-17","DA",50,20,"certain"
"383","YF014",0.671084984521553,383,16.13055556,"14-17","DA",90,30,"certain"
"384","YF014",0.671084984521553,384,16.13055556,"14-17","DA",75,100,"chance"
"385","YF014",0.671084984521553,385,16.13055556,"14-17","DA",25,100,"certain"
"386","YF015",0.627998636633105,386,13.64444444,"13-Dec","DA",10,100,"chance"
"387","YF015",0.627998636633105,387,13.64444444,"13-Dec","DA",25,40,"chance"
"388","YF015",0.627998636633105,388,13.64444444,"13-Dec","DA",75,20,"chance"
"389","YF015",0.627998636633105,389,13.64444444,"13-Dec","DA",50,50,"chance"
"390","YF015",0.627998636633105,390,13.64444444,"13-Dec","DA",10,50,"chance"
"391","YF015",0.627998636633105,391,13.64444444,"13-Dec","DA",50,20,"certain"
"392","YF015",0.627998636633105,392,13.64444444,"13-Dec","DA",90,20,"chance"
"393","YF015",0.627998636633105,393,13.64444444,"13-Dec","DA",90,100,"chance"
"394","YF015",0.627998636633105,394,13.64444444,"13-Dec","DA",25,20,"chance"
"395","YF015",0.627998636633105,395,13.64444444,"13-Dec","DA",75,40,"certain"
"396","YF015",0.627998636633105,396,13.64444444,"13-Dec","DA",25,5,"certain"
"397","YF015",0.627998636633105,397,13.64444444,"13-Dec","DA",75,10,"certain"
"398","YF015",0.627998636633105,398,13.64444444,"13-Dec","DA",90,10,"chance"
"399","YF015",0.627998636633105,399,13.64444444,"13-Dec","DA",75,30,"chance"
"400","YF015",0.627998636633105,400,13.64444444,"13-Dec","DA",10,10,"certain"
"401","YF015",0.627998636633105,401,13.64444444,"13-Dec","DA",75,100,"chance"
"402","YF015",0.627998636633105,402,13.64444444,"13-Dec","DA",25,10,"certain"
"403","YF015",0.627998636633105,403,13.64444444,"13-Dec","DA",90,50,"chance"
"404","YF015",0.627998636633105,404,13.64444444,"13-Dec","DA",90,40,"chance"
"405","YF015",0.627998636633105,405,13.64444444,"13-Dec","DA",50,10,"certain"
"406","YF015",0.627998636633105,406,13.64444444,"13-Dec","DA",10,30,"certain"
"407","YF015",0.627998636633105,407,13.64444444,"13-Dec","DA",50,40,"chance"
"408","YF015",0.627998636633105,408,13.64444444,"13-Dec","DA",25,100,"chance"
"409","YF015",0.627998636633105,409,13.64444444,"13-Dec","DA",90,30,"chance"
"410","YF015",0.627998636633105,410,13.64444444,"13-Dec","DA",75,5,"certain"
"411","YF015",0.627998636633105,411,13.64444444,"13-Dec","DA",50,5,"certain"
"412","YF015",0.627998636633105,412,13.64444444,"13-Dec","DA",10,5,"certain"
"413","YF015",0.627998636633105,413,13.64444444,"13-Dec","DA",10,20,"certain"
"414","YF015",0.627998636633105,414,13.64444444,"13-Dec","DA",75,50,"chance"
"415","YF015",0.627998636633105,415,13.64444444,"13-Dec","DA",10,40,"certain"
"416","YF015",0.627998636633105,416,13.64444444,"13-Dec","DA",90,5,"certain"
"417","YF015",0.627998636633105,417,13.64444444,"13-Dec","DA",50,30,"chance"
"418","YF015",0.627998636633105,418,13.64444444,"13-Dec","DA",50,100,"chance"
"419","YF015",0.627998636633105,419,13.64444444,"13-Dec","DA",25,50,"chance"
"420","YF015",0.627998636633105,420,13.64444444,"13-Dec","DA",25,30,"certain"
"421","YF016",1.17157974737328,421,14.15277778,"14-17","DA",50,20,"certain"
"422","YF016",1.17157974737328,422,14.15277778,"14-17","DA",50,50,"chance"
"423","YF016",1.17157974737328,423,14.15277778,"14-17","DA",25,5,"certain"
"424","YF016",1.17157974737328,424,14.15277778,"14-17","DA",25,40,"chance"
"425","YF016",1.17157974737328,425,14.15277778,"14-17","DA",75,50,"certain"
"426","YF016",1.17157974737328,426,14.15277778,"14-17","DA",75,40,"chance"
"427","YF016",1.17157974737328,427,14.15277778,"14-17","DA",10,50,"chance"
"428","YF016",1.17157974737328,428,14.15277778,"14-17","DA",75,10,"certain"
"429","YF016",1.17157974737328,429,14.15277778,"14-17","DA",10,100,"chance"
"430","YF016",1.17157974737328,430,14.15277778,"14-17","DA",50,5,"chance"
"431","YF016",1.17157974737328,431,14.15277778,"14-17","DA",75,30,"chance"
"432","YF016",1.17157974737328,432,14.15277778,"14-17","DA",25,20,"certain"
"433","YF016",1.17157974737328,433,14.15277778,"14-17","DA",25,10,"chance"
"434","YF016",1.17157974737328,434,14.15277778,"14-17","DA",50,40,"chance"
"435","YF016",1.17157974737328,435,14.15277778,"14-17","DA",90,30,"certain"
"436","YF016",1.17157974737328,436,14.15277778,"14-17","DA",75,100,"chance"
"437","YF016",1.17157974737328,437,14.15277778,"14-17","DA",90,40,"chance"
"438","YF016",1.17157974737328,438,14.15277778,"14-17","DA",10,10,"chance"
"439","YF016",1.17157974737328,439,14.15277778,"14-17","DA",10,20,"chance"
"440","YF016",1.17157974737328,440,14.15277778,"14-17","DA",75,5,"certain"
"441","YF016",1.17157974737328,441,14.15277778,"14-17","DA",25,100,"chance"
"442","YF016",1.17157974737328,442,14.15277778,"14-17","DA",50,30,"chance"
"443","YF016",1.17157974737328,443,14.15277778,"14-17","DA",10,40,"chance"
"444","YF016",1.17157974737328,444,14.15277778,"14-17","DA",90,10,"certain"
"445","YF016",1.17157974737328,445,14.15277778,"14-17","DA",90,50,"chance"
"446","YF016",1.17157974737328,446,14.15277778,"14-17","DA",25,50,"chance"
"447","YF016",1.17157974737328,447,14.15277778,"14-17","DA",10,30,"chance"
"448","YF016",1.17157974737328,448,14.15277778,"14-17","DA",50,10,"chance"
"449","YF016",1.17157974737328,449,14.15277778,"14-17","DA",90,5,"chance"
"450","YF016",1.17157974737328,450,14.15277778,"14-17","DA",10,5,"chance"
"451","YF016",1.17157974737328,451,14.15277778,"14-17","DA",25,30,"chance"
"452","YF016",1.17157974737328,452,14.15277778,"14-17","DA",75,20,"certain"
"453","YF016",1.17157974737328,453,14.15277778,"14-17","DA",90,100,"chance"
"454","YF016",1.17157974737328,454,14.15277778,"14-17","DA",90,20,"chance"
"455","YF016",1.17157974737328,455,14.15277778,"14-17","DA",50,100,"chance"
"456","YF017",0.850551222718092,456,16.82777778,"14-17","DA",50,10,"certain"
"457","YF017",0.850551222718092,457,16.82777778,"14-17","DA",10,50,"certain"
"458","YF017",0.850551222718092,458,16.82777778,"14-17","DA",50,50,"chance"
"459","YF017",0.850551222718092,459,16.82777778,"14-17","DA",10,40,"certain"
"460","YF017",0.850551222718092,460,16.82777778,"14-17","DA",75,10,"chance"
"461","YF017",0.850551222718092,461,16.82777778,"14-17","DA",50,5,"certain"
"462","YF017",0.850551222718092,462,16.82777778,"14-17","DA",25,50,"chance"
"463","YF017",0.850551222718092,463,16.82777778,"14-17","DA",10,30,"certain"
"464","YF017",0.850551222718092,464,16.82777778,"14-17","DA",50,30,"chance"
"465","YF017",0.850551222718092,465,16.82777778,"14-17","DA",90,30,"chance"
"466","YF017",0.850551222718092,466,16.82777778,"14-17","DA",50,20,"chance"
"467","YF017",0.850551222718092,467,16.82777778,"14-17","DA",90,40,"chance"
"468","YF017",0.850551222718092,468,16.82777778,"14-17","DA",25,40,"chance"
"469","YF017",0.850551222718092,469,16.82777778,"14-17","DA",90,5,"certain"
"470","YF017",0.850551222718092,470,16.82777778,"14-17","DA",25,20,"certain"
"471","YF017",0.850551222718092,471,16.82777778,"14-17","DA",10,20,"certain"
"472","YF017",0.850551222718092,472,16.82777778,"14-17","DA",25,10,"certain"
"473","YF017",0.850551222718092,473,16.82777778,"14-17","DA",10,100,"certain"
"474","YF017",0.850551222718092,474,16.82777778,"14-17","DA",75,5,"certain"
"475","YF017",0.850551222718092,475,16.82777778,"14-17","DA",10,5,"certain"
"476","YF017",0.850551222718092,476,16.82777778,"14-17","DA",10,10,"certain"
"477","YF017",0.850551222718092,477,16.82777778,"14-17","DA",75,30,"chance"
"478","YF017",0.850551222718092,478,16.82777778,"14-17","DA",50,40,"chance"
"479","YF017",0.850551222718092,479,16.82777778,"14-17","DA",75,50,"chance"
"480","YF017",0.850551222718092,480,16.82777778,"14-17","DA",25,5,"certain"
"481","YF017",0.850551222718092,481,16.82777778,"14-17","DA",75,40,"chance"
"482","YF017",0.850551222718092,482,16.82777778,"14-17","DA",25,100,"chance"
"483","YF017",0.850551222718092,483,16.82777778,"14-17","DA",75,20,"chance"
"484","YF017",0.850551222718092,484,16.82777778,"14-17","DA",50,100,"certain"
"485","YF017",0.850551222718092,485,16.82777778,"14-17","DA",90,50,"chance"
"486","YF017",0.850551222718092,486,16.82777778,"14-17","DA",90,20,"chance"
"487","YF017",0.850551222718092,487,16.82777778,"14-17","DA",90,100,"chance"
"488","YF017",0.850551222718092,488,16.82777778,"14-17","DA",75,100,"chance"
"489","YF017",0.850551222718092,489,16.82777778,"14-17","DA",90,10,"chance"
"490","YF017",0.850551222718092,490,16.82777778,"14-17","DA",25,30,"certain"
"491","YF018",0.77609827712368,491,16.88333333,"14-17","DA",10,50,"chance"
"492","YF018",0.77609827712368,492,16.88333333,"14-17","DA",10,40,"certain"
"493","YF018",0.77609827712368,493,16.88333333,"14-17","DA",10,100,"chance"
"494","YF018",0.77609827712368,494,16.88333333,"14-17","DA",25,5,"certain"
"495","YF018",0.77609827712368,495,16.88333333,"14-17","DA",75,10,"chance"
"496","YF018",0.77609827712368,496,16.88333333,"14-17","DA",25,50,"chance"
"497","YF018",0.77609827712368,497,16.88333333,"14-17","DA",50,40,"chance"
"498","YF018",0.77609827712368,498,16.88333333,"14-17","DA",50,50,"chance"
"499","YF018",0.77609827712368,499,16.88333333,"14-17","DA",50,100,"chance"
"500","YF018",0.77609827712368,500,16.88333333,"14-17","DA",90,5,"certain"
"501","YF018",0.77609827712368,501,16.88333333,"14-17","DA",50,20,"chance"
"502","YF018",0.77609827712368,502,16.88333333,"14-17","DA",25,10,"certain"
"503","YF018",0.77609827712368,503,16.88333333,"14-17","DA",75,50,"chance"
"504","YF018",0.77609827712368,504,16.88333333,"14-17","DA",90,20,"chance"
"505","YF018",0.77609827712368,505,16.88333333,"14-17","DA",75,20,"chance"
"506","YF018",0.77609827712368,506,16.88333333,"14-17","DA",75,5,"certain"
"507","YF018",0.77609827712368,507,16.88333333,"14-17","DA",50,5,"certain"
"508","YF018",0.77609827712368,508,16.88333333,"14-17","DA",10,5,"certain"
"509","YF018",0.77609827712368,509,16.88333333,"14-17","DA",10,10,"certain"
"510","YF018",0.77609827712368,510,16.88333333,"14-17","DA",90,100,"chance"
"511","YF018",0.77609827712368,511,16.88333333,"14-17","DA",25,40,"chance"
"512","YF018",0.77609827712368,512,16.88333333,"14-17","DA",50,30,"chance"
"513","YF018",0.77609827712368,513,16.88333333,"14-17","DA",10,30,"certain"
"514","YF018",0.77609827712368,514,16.88333333,"14-17","DA",75,100,"chance"
"515","YF018",0.77609827712368,515,16.88333333,"14-17","DA",90,10,"chance"
"516","YF018",0.77609827712368,516,16.88333333,"14-17","DA",90,40,"chance"
"517","YF018",0.77609827712368,517,16.88333333,"14-17","DA",25,100,"chance"
"518","YF018",0.77609827712368,518,16.88333333,"14-17","DA",75,40,"chance"
"519","YF018",0.77609827712368,519,16.88333333,"14-17","DA",25,30,"chance"
"520","YF018",0.77609827712368,520,16.88333333,"14-17","DA",25,20,"certain"
"521","YF018",0.77609827712368,521,16.88333333,"14-17","DA",75,30,"chance"
"522","YF018",0.77609827712368,522,16.88333333,"14-17","DA",90,50,"chance"
"523","YF018",0.77609827712368,523,16.88333333,"14-17","DA",50,10,"chance"
"524","YF018",0.77609827712368,524,16.88333333,"14-17","DA",10,20,"certain"
"525","YF018",0.77609827712368,525,16.88333333,"14-17","DA",90,30,"chance"
"526","YF019",0.608907547473853,526,13.025,"13-Dec","DA",10,5,"certain"
"527","YF019",0.608907547473853,527,13.025,"13-Dec","DA",50,50,"certain"
"528","YF019",0.608907547473853,528,13.025,"13-Dec","DA",10,100,"certain"
"529","YF019",0.608907547473853,529,13.025,"13-Dec","DA",50,100,"chance"
"530","YF019",0.608907547473853,530,13.025,"13-Dec","DA",50,40,"certain"
"531","YF019",0.608907547473853,531,13.025,"13-Dec","DA",10,50,"certain"
"532","YF019",0.608907547473853,532,13.025,"13-Dec","DA",90,100,"chance"
"533","YF019",0.608907547473853,533,13.025,"13-Dec","DA",25,50,"certain"
"534","YF019",0.608907547473853,534,13.025,"13-Dec","DA",25,5,"certain"
"535","YF019",0.608907547473853,535,13.025,"13-Dec","DA",10,30,"certain"
"536","YF019",0.608907547473853,536,13.025,"13-Dec","DA",10,10,"certain"
"537","YF019",0.608907547473853,537,13.025,"13-Dec","DA",25,10,"certain"
"538","YF019",0.608907547473853,538,13.025,"13-Dec","DA",50,30,"certain"
"539","YF019",0.608907547473853,539,13.025,"13-Dec","DA",75,20,"certain"
"540","YF019",0.608907547473853,540,13.025,"13-Dec","DA",25,40,"certain"
"541","YF019",0.608907547473853,541,13.025,"13-Dec","DA",90,40,"chance"
"542","YF019",0.608907547473853,542,13.025,"13-Dec","DA",25,30,"certain"
"543","YF019",0.608907547473853,543,13.025,"13-Dec","DA",75,10,"certain"
"544","YF019",0.608907547473853,544,13.025,"13-Dec","DA",50,20,"chance"
"545","YF019",0.608907547473853,545,13.025,"13-Dec","DA",90,50,"chance"
"546","YF019",0.608907547473853,546,13.025,"13-Dec","DA",75,5,"certain"
"547","YF019",0.608907547473853,547,13.025,"13-Dec","DA",75,40,"chance"
"548","YF019",0.608907547473853,548,13.025,"13-Dec","DA",50,5,"certain"
"549","YF019",0.608907547473853,549,13.025,"13-Dec","DA",90,10,"chance"
"550","YF019",0.608907547473853,550,13.025,"13-Dec","DA",10,20,"certain"
"551","YF019",0.608907547473853,551,13.025,"13-Dec","DA",10,40,"certain"
"552","YF019",0.608907547473853,552,13.025,"13-Dec","DA",75,50,"chance"
"553","YF019",0.608907547473853,553,13.025,"13-Dec","DA",50,10,"certain"
"554","YF019",0.608907547473853,554,13.025,"13-Dec","DA",90,20,"chance"
"555","YF019",0.608907547473853,555,13.025,"13-Dec","DA",25,100,"certain"
"556","YF019",0.608907547473853,556,13.025,"13-Dec","DA",25,20,"certain"
"557","YF019",0.608907547473853,557,13.025,"13-Dec","DA",90,5,"certain"
"558","YF019",0.608907547473853,558,13.025,"13-Dec","DA",90,30,"chance"
"559","YF019",0.608907547473853,559,13.025,"13-Dec","DA",75,30,"chance"
"560","YF019",0.608907547473853,560,13.025,"13-Dec","DA",75,100,"chance"
"561","YF020",0.178539007495796,561,12.92777778,"13-Dec","DA",50,30,"certain"
"562","YF020",0.178539007495796,562,12.92777778,"13-Dec","DA",10,50,"certain"
"563","YF020",0.178539007495796,563,12.92777778,"13-Dec","DA",50,20,"certain"
"564","YF020",0.178539007495796,564,12.92777778,"13-Dec","DA",10,30,"certain"
"565","YF020",0.178539007495796,565,12.92777778,"13-Dec","DA",50,40,"certain"
"566","YF020",0.178539007495796,566,12.92777778,"13-Dec","DA",10,100,"certain"
"567","YF020",0.178539007495796,567,12.92777778,"13-Dec","DA",25,50,"certain"
"568","YF020",0.178539007495796,568,12.92777778,"13-Dec","DA",25,5,"certain"
"569","YF020",0.178539007495796,569,12.92777778,"13-Dec","DA",90,30,"chance"
"570","YF020",0.178539007495796,570,12.92777778,"13-Dec","DA",25,100,"certain"
"571","YF020",0.178539007495796,571,12.92777778,"13-Dec","DA",25,40,"certain"
"572","YF020",0.178539007495796,572,12.92777778,"13-Dec","DA",10,40,"certain"
"573","YF020",0.178539007495796,573,12.92777778,"13-Dec","DA",50,100,"chance"
"574","YF020",0.178539007495796,574,12.92777778,"13-Dec","DA",50,50,"certain"
"575","YF020",0.178539007495796,575,12.92777778,"13-Dec","DA",90,10,"chance"
"576","YF020",0.178539007495796,576,12.92777778,"13-Dec","DA",10,20,"certain"
"577","YF020",0.178539007495796,577,12.92777778,"13-Dec","DA",10,10,"certain"
"578","YF020",0.178539007495796,578,12.92777778,"13-Dec","DA",75,100,"chance"
"579","YF020",0.178539007495796,579,12.92777778,"13-Dec","DA",75,5,"certain"
"580","YF020",0.178539007495796,580,12.92777778,"13-Dec","DA",90,100,"chance"
"581","YF020",0.178539007495796,581,12.92777778,"13-Dec","DA",75,10,"certain"
"582","YF020",0.178539007495796,582,12.92777778,"13-Dec","DA",75,20,"certain"
"583","YF020",0.178539007495796,583,12.92777778,"13-Dec","DA",25,20,"certain"
"584","YF020",0.178539007495796,584,12.92777778,"13-Dec","DA",10,5,"certain"
"585","YF020",0.178539007495796,585,12.92777778,"13-Dec","DA",50,5,"certain"
"586","YF020",0.178539007495796,586,12.92777778,"13-Dec","DA",50,10,"certain"
"587","YF020",0.178539007495796,587,12.92777778,"13-Dec","DA",90,20,"chance"
"588","YF020",0.178539007495796,588,12.92777778,"13-Dec","DA",90,50,"certain"
"589","YF020",0.178539007495796,589,12.92777778,"13-Dec","DA",25,10,"certain"
"590","YF020",0.178539007495796,590,12.92777778,"13-Dec","DA",90,5,"certain"
"591","YF020",0.178539007495796,591,12.92777778,"13-Dec","DA",75,40,"certain"
